int_rate,dti_log,annual_inc,revol_util,installment,revol_bal,loan_amnt,total_acc,debt_settlement_flag_Y,open_acc,fico_range_low,fico_range_high,mort_acc,inq_last_6mths,term_ 60 months,delinq_2yrs
21.29423326059858,3.07542449076153,74438.85473815458,84.22167581047319,895.5187124064842,24229.12633354112,32905.94063279298,22.17259788029969,True,9.683435785536279,687.445810473817,691.445810473817,4.0,0.0,True,0.5611452618454263
11.99,3.500741011998417,79000.0,68.6,697.41,51794.0,21000.0,21.0,False,13.0,710.0,714.0,2.0,0.0,False,0.0
16.26595294101407,3.08087937936875,90000.0,67.538297694557,444.27618689666275,18790.561736301446,15000.0,39.77323960911792,False,15.792354174033692,699.377062522101,703.377062522101,6.0,0.9584708348067383,True,0.0
9.167078487317543,2.3197270415369733,60000.0,71.93224907930865,47.02903199736158,8704.53002807527,1476.5716786395315,20.360017504767196,False,7.882858393197657,699.4142919659882,703.4142919659882,1.0,0.11714160680234309,False,0.8828583931976569
22.7,2.9892110565637253,61000.0,96.3,420.28,6356.0,15000.0,16.0,False,6.0,675.0,679.0,5.0,3.0,True,0.0
14.99,3.332561589272017,40000.0,54.9,313.68,9062.0,9050.0,24.0,False,18.0,690.0,694.0,0.0,2.0,False,0.0
16.2,2.302585092994046,65000.0,90.8,705.12,20985.0,20000.0,11.0,False,4.0,700.0,704.0,0.0,0.0,False,0.0
8.965884529199322,2.8772344055986223,60000.0,54.127794354117555,260.6225014968754,8844.42514613325,8177.502087617855,17.80496242287861,False,7.0,718.3746868573218,722.3746868573218,1.64499582476429,0.0,False,0.0
17.475977025270872,3.0353006453199605,130000.0,70.94705721056079,880.4112341667283,35652.46558847899,35000.0,27.59423901178711,False,13.894959135313721,694.4747956765686,698.4747956765686,4.6014402470532225,0.6014402470532225,True,0.0
19.99,3.2526973733437115,30000.0,26.1,185.8,2033.0,5000.0,40.0,False,23.0,715.0,719.0,0.0,0.0,False,0.0
8.031968142480569,2.9391058404428474,50021.29034328065,60.51226050711664,283.9484227465344,15859.400025668005,9053.225858201624,17.57419313438701,False,9.532258582016237,720.7419313438701,724.7419313438701,0.0,0.21290343280649515,False,0.0
22.90592242625856,2.767362047701447,70000.0,79.13808529565232,675.3382301808865,16701.512926409607,24000.0,37.386268383867424,False,13.204577205377525,668.6137316161326,672.6137316161326,4.5181691178489904,2.0,True,0.0
19.165129107377215,2.5356255545799984,55003.66548197947,72.44434974789212,292.7807840747069,8231.979147152684,11245.818524743405,14.832740989736175,False,6.687277871151066,660.0,664.0,0.0,0.7709073762829781,True,0.0
17.56,2.5862591440482876,42800.0,51.5,261.61,6433.0,10400.0,25.0,False,6.0,710.0,714.0,0.0,0.0,True,0.0
16.29,2.861629289030511,45000.0,12.7,323.89,2918.0,9175.0,27.0,False,13.0,675.0,679.0,0.0,2.0,False,0.0
17.663479985713547,2.051979117283355,22712.882323583402,35.56799675357592,179.0944258329733,3009.843046023891,4975.561666071398,11.30337780952545,False,8.16292222619068,710.2246664285591,714.2246664285591,0.0,5.185388869046594,False,0.0
9.32,-0.37106368139083207,52800.0,7.9,127.79,630.0,4000.0,6.0,False,6.0,740.0,744.0,1.0,1.0,False,0.0
10.99,3.0027078872904163,40000.0,49.4,392.81,10472.0,12000.0,24.0,True,10.0,665.0,669.0,0.0,0.0,False,0.0
9.99,2.667922410011431,53575.0,59.8,212.43,8964.0,10000.0,16.0,False,6.0,700.0,704.0,1.0,0.0,True,0.0
19.816015837258266,2.7568169960202438,40000.0,49.41017355662338,560.7549196056918,4144.014692723222,21213.225778804008,24.109957876180882,False,8.109957876180882,672.4170176984926,676.4170176984926,1.0,1.7033192920602942,True,2.1099578761808826
8.9,2.533696813957432,78155.0,19.4,744.62,10643.0,23450.0,32.0,False,9.0,800.0,804.0,2.0,1.0,False,0.0
7.29,2.3398808777377424,72000.0,63.6,409.34,28376.0,13200.0,24.0,False,6.0,765.0,769.0,1.0,1.0,False,0.0
15.61,2.33214389523559,52000.0,45.2,409.9,18678.0,17000.0,19.0,False,10.0,685.0,689.0,0.0,0.0,True,0.0
14.069524580219648,3.1204577793392034,52487.53139551258,86.37606744742786,410.61649803867795,8257.069609143819,12001.870290673112,13.423932552572147,False,10.22443488077349,699.5012558205034,703.5012558205034,0.0,0.024937208974832203,False,0.024937208974832203
5.32,2.805176911832933,150000.0,0.9,602.3,496.0,20000.0,30.0,False,11.0,830.0,834.0,2.0,0.0,False,0.0
20.5,2.8425810940598164,150000.0,85.5,748.38,20613.0,20000.0,31.0,False,10.0,660.0,664.0,2.0,0.0,False,2.0
16.209068455395936,2.1620292449471643,41000.0,79.09325575651742,365.17853478607964,8646.77049312937,10356.792815494346,7.1164482656173575,False,6.038816088539119,660.4852011067389,664.4852011067389,0.019408044269559555,0.0,False,0.0
11.47473972396909,3.1545205982612754,72000.0,56.23171011597658,389.16628115438954,44131.07661043815,16742.668711340073,17.34530675257903,False,12.0,718.0700153350506,722.0700153350506,0.12866564432996275,0.0,True,0.0
6.03,3.1949928844048685,96000.0,34.4,639.15,13207.0,21000.0,32.0,False,13.0,730.0,734.0,0.0,2.0,False,0.0
17.5552026289635,3.2769615181069938,67080.93563967245,70.92500636942574,531.6112238258534,13411.686319871204,17387.472359487674,37.72856778889958,False,16.79120599146121,687.8653895149429,691.8653895149429,1.4686808987191822,1.9582411982922427,True,0.0
12.750032610957403,2.7638781632573233,30000.0,57.72534709296562,336.28687237707607,13265.215672508937,10016.127278980784,21.967636738847087,False,14.097089783458733,677.9018231846278,681.9018231846278,0.0,2.0,False,0.0
22.15,3.354455119110024,65000.0,39.8,470.98,12936.0,17000.0,50.0,False,28.0,660.0,664.0,0.0,3.0,True,0.0
20.49,3.3120018028576843,48100.0,89.2,461.74,20433.0,17250.0,16.0,False,9.0,680.0,684.0,1.0,2.0,True,0.0
7.88,2.673458756332591,64800.0,22.2,93.85,867.0,3000.0,27.0,False,5.0,720.0,724.0,1.0,0.0,False,0.0
13.99,3.0243197304059035,61000.0,20.4,143.53,3850.0,4200.0,31.0,False,11.0,710.0,714.0,5.0,1.0,False,1.0
13.99,1.9558604799084813,31500.0,0.0,194.79,0.0,5700.0,12.0,False,5.0,805.0,809.0,1.0,0.0,False,0.0
18.25,2.012232791986386,485000.0,97.0,536.13,482629.0,21000.0,31.0,False,9.0,690.0,694.0,6.0,0.0,True,1.0
10.64,3.185939324621936,64500.0,48.0,547.16,14213.0,16800.0,28.0,False,15.0,705.0,709.0,0.0,0.0,False,0.0
6.03,2.1234584270966104,105000.0,22.3,403.28,13857.0,13250.0,20.0,False,11.0,795.0,799.0,0.0,0.0,False,0.0
12.49,2.6905648867611904,41000.0,5.9,432.33,506.0,12925.0,17.0,False,6.0,765.0,769.0,1.0,0.0,False,0.0
11.895040950468545,2.3232985613382096,110000.0,45.318211652792215,487.5673337800429,21496.01605056429,14712.741564491962,28.425483128983924,False,14.010809048556261,711.3282016919776,715.3282016919776,2.8509662579678507,2.138224693475888,False,0.0
14.99,2.758109400974947,35000.0,26.3,207.97,4128.0,6000.0,27.0,False,17.0,660.0,664.0,0.0,2.0,False,0.0
7.9,2.880882431875049,80000.0,35.6,876.13,21395.0,28000.0,61.0,False,15.0,740.0,744.0,2.0,0.0,False,0.0
10.16,3.1540172525197043,72100.0,65.9,258.74,20162.0,8000.0,34.0,False,15.0,700.0,704.0,1.0,1.0,False,1.0
15.973122024013108,2.911293713612218,57283.30314628759,83.76395518647571,723.9415616670052,13764.170590982614,22554.97283165883,17.949366072039325,False,9.566606292575173,681.4165157314379,685.4165157314379,2.8499094388627606,0.2833031462875868,True,0.0
11.53,3.671733295278966,110700.0,89.6,738.99,35142.0,22400.0,35.0,False,14.0,685.0,689.0,3.0,1.0,False,0.0
14.192804683508207,3.210212093903547,125251.52589067878,73.33652294776257,758.4783284450391,22688.41504226463,23962.271116398184,53.975585749139455,False,23.748474109321215,675.0305178135757,679.0305178135757,4.503051781357568,3.006103562715137,True,0.0
17.590219480871024,3.2100609415418995,48000.0,73.73266126200232,170.2545174430923,31426.142920926686,4760.192691663444,24.479614616673114,False,10.295922923334622,701.1223122999613,705.1223122999613,2.408154153330755,1.4081541533307547,False,0.5918458466692453
18.24,3.3593331775634567,45000.0,49.8,255.25,4380.0,10000.0,10.0,False,6.0,740.0,744.0,0.0,0.0,True,0.0
15.31,3.0591764461105257,40000.0,64.7,613.66,22451.0,17625.0,14.0,False,10.0,690.0,694.0,0.0,2.0,False,0.0
12.12,2.7650604558189897,80000.0,80.8,499.08,20084.0,15000.0,12.0,False,8.0,710.0,714.0,1.0,0.0,False,0.0
10.609918433355626,2.7449638139772214,151960.60933332078,45.46451003317854,618.2018251596244,43923.1430966699,23019.695333339612,27.684874666566195,False,11.86213266662271,723.0416216668393,727.0416216668393,4.960609333320774,0.0,True,0.0
11.67,3.160398895109225,81000.0,37.9,640.27,17528.0,29000.0,27.0,False,12.0,740.0,744.0,0.0,1.0,True,0.0
11.99,3.3311325072138684,58000.0,30.0,282.29,12340.0,8500.0,43.0,False,12.0,710.0,714.0,7.0,4.0,False,0.0
11.99,2.783157673589016,85000.0,28.2,119.56,2056.0,3600.0,24.0,False,12.0,690.0,694.0,5.0,1.0,False,0.0
16.645467153599956,3.275511300696818,33657.36366693529,54.316677324184695,352.9655103993614,20426.39926297499,9949.612303961072,30.085293128564025,False,12.992246079221452,672.4806151980537,676.4806151980537,0.0,0.25193848019463694,False,0.0
13.67,2.6275629501895237,71000.0,47.0,408.22,5219.0,12000.0,23.0,False,8.0,690.0,694.0,1.0,0.0,False,0.0
6.03,2.4874035299865875,120000.0,15.3,608.72,4037.0,20000.0,30.0,False,12.0,675.0,679.0,4.0,2.0,False,3.0
15.1,2.4948569806411682,52000.0,67.1,416.58,11207.0,12000.0,11.0,False,7.0,670.0,674.0,1.0,0.0,False,0.0
10.986193678230375,3.002048532443607,48000.0,75.06611763916742,261.85247602564755,4884.068809935881,7999.564494076702,32.98606381045447,False,18.996515952613617,670.0566157700288,674.0566157700288,0.0,0.0,False,6.993902917073828
7.62,-1.3470736479666092,43000.0,0.7,96.61,192.0,3100.0,18.0,False,11.0,735.0,739.0,1.0,0.0,False,0.0
6.97,-0.22314355131420985,77000.0,3.7,277.78,827.0,9000.0,16.0,False,7.0,695.0,699.0,0.0,0.0,False,0.0
13.68,2.7825390530929495,68000.0,87.2,680.45,19873.0,20000.0,21.0,False,9.0,680.0,684.0,4.0,0.0,False,0.0
6.03,2.626840145676667,40000.0,16.9,456.54,6813.0,15000.0,29.0,False,12.0,790.0,794.0,2.0,1.0,False,0.0
15.61,2.543961412569315,130000.0,56.7,419.58,17071.0,12000.0,32.0,False,19.0,685.0,689.0,1.0,3.0,False,0.0
16.99,2.855895328366192,246000.0,87.0,1247.68,65892.0,35000.0,45.0,False,18.0,670.0,674.0,6.0,1.0,False,0.0
23.98053435050372,3.2582589782517437,29928.485047482012,39.30604667625914,322.3944605962572,17877.636871079132,10128.485047482012,25.551560920862798,False,15.284850474820121,691.4242523741007,695.4242523741007,0.0,0.8545514244603651,True,0.0
16.122048169333112,3.068977583842522,50000.0,65.15662529982595,561.4128812398369,18389.91565384707,18307.22895853699,24.45783166829594,False,15.27710889106125,680.4819305691328,684.4819305691328,0.0,1.0,True,0.5903613886173437
18.58638402018954,2.7521464249022016,55012.39943445062,81.66138282903901,421.41962125066925,13189.337900245908,14851.206786592531,16.504022621975103,False,12.008045243950207,686.2801696648132,690.2801696648132,1.7520113109875517,0.7520113109875517,True,0.0
17.422313721626953,3.4280961939586505,57000.0,63.289136059291536,778.0579794447598,26647.77861380471,24448.591449829084,33.91348038008423,False,18.907444857468413,680.462775712658,684.462775712658,1.0,0.728370095021057,True,0.0
17.76,3.3350575791576103,72000.0,95.4,720.65,27576.0,20000.0,26.0,False,9.0,665.0,669.0,5.0,0.0,False,0.0
17.1,2.963209081848431,18500.0,72.5,196.37,8843.0,5500.0,29.0,False,7.0,685.0,689.0,2.0,1.0,False,0.0
12.453611329191652,3.157173796301863,120000.0,62.17890112984728,720.9995934598544,22855.72753494116,27857.440454948864,30.801587868030268,False,14.167989890025222,706.8320101099748,710.8320101099748,4.633597978005044,0.31679898900252224,True,0.0
16.99,3.334701390373791,20000.0,61.9,254.89,2972.0,7150.0,8.0,False,7.0,675.0,679.0,0.0,0.0,False,0.0
12.99,1.332366019094335,125000.0,20.8,1179.12,17041.0,35000.0,13.0,False,6.0,790.0,794.0,2.0,0.0,False,0.0
18.787394612237833,2.948962257411816,110000.0,54.655483762867775,445.2689115257932,15879.451623713223,16000.0,26.398479611277565,False,13.573289562687261,675.0,679.0,0.8251900485903043,0.17480995140969569,True,0.5244298542290871
14.889722901841004,3.376842629480746,50000.0,82.62482386327827,346.1204118148708,18942.41373105464,10000.0,22.07838339945859,False,11.179730566576431,664.4239896246617,668.4239896246617,0.0,1.2949326416441078,False,0.0
13.49,2.388762789235098,30000.0,86.3,203.59,13465.0,6000.0,20.0,False,6.0,665.0,669.0,1.0,0.0,False,0.0
23.1,2.91180703861623,42456.0,56.2,155.05,6127.0,4000.0,37.0,False,10.0,665.0,669.0,0.0,0.0,False,0.0
19.68643190262865,2.791502293549947,69270.7335622448,64.38673695238532,770.7274877361955,15688.264084149389,29254.401402489817,40.27699512349919,False,15.159624390437399,666.4495304880468,670.4495304880468,2.7394365856560983,0.2899060976093497,True,0.0
11.99,1.6370530794670737,50000.0,29.5,332.1,3181.0,10000.0,26.0,False,15.0,665.0,669.0,3.0,0.0,False,0.0
8.9,3.170945291110651,75000.0,48.1,285.78,8035.0,9000.0,29.0,False,20.0,695.0,699.0,0.0,3.0,False,0.0
5.42,1.5810384379124023,85000.0,11.5,180.96,1074.0,6000.0,22.0,False,10.0,785.0,789.0,1.0,1.0,False,0.0
15.61,2.8622008809294686,71000.0,77.9,482.23,2103.0,20000.0,34.0,False,12.0,675.0,679.0,9.0,1.0,True,0.0
10.353628214224976,2.9554229736936075,43000.0,63.39582310202654,389.2099005038587,11010.81061019783,12000.0,29.02733718934001,False,11.203280462720802,703.021869751472,707.021869751472,0.5989065124263997,0.0,False,0.4010934875736003
14.707056035048108,2.98513492636516,45000.0,66.72212260995143,571.3376166610758,11693.140596463667,18000.0,16.513001408228718,False,9.0,676.1524894382846,680.1524894382846,0.0,0.0,True,0.0
7.89,3.0535293722802077,130000.0,19.3,281.58,2716.0,9000.0,59.0,False,19.0,690.0,694.0,4.0,1.0,False,4.0
12.35,2.5392369943330477,68000.0,60.2,400.59,8428.0,12000.0,15.0,False,13.0,665.0,669.0,0.0,0.0,False,0.0
7.9,1.7715567619105355,98981.0,49.7,422.42,9443.0,13500.0,30.0,False,8.0,715.0,719.0,6.0,0.0,False,0.0
15.41,2.66374994220563,73600.0,63.1,104.6,19560.0,3000.0,28.0,False,20.0,660.0,664.0,4.0,0.0,False,1.0
16.828442417764634,3.3233836337806326,40000.0,97.39031798268756,355.71932388107,3904.203693187814,10000.0,7.401777643958063,False,4.461880316145781,673.6143590515627,677.6143590515627,0.0,0.0,False,0.2771281896874688
18.99,2.7694588292308535,112500.0,73.9,829.93,33929.0,32000.0,59.0,False,25.0,695.0,699.0,3.0,0.0,True,0.0
24.825667955273694,3.436816374641139,28398.32485589251,88.25551305507875,436.90321541791525,4685.753534532463,14933.612524017915,20.85884932749839,False,10.203350288214976,665.3109980785669,669.3109980785669,2.9378003842866343,1.2655499039283415,True,0.7344500960716586
9.91,2.6932749155200555,40000.0,30.9,386.7,16783.0,12000.0,19.0,False,11.0,705.0,709.0,1.0,0.0,False,0.0
16.77,3.2212729494679224,55000.0,94.2,235.45,28827.0,6625.0,21.0,False,8.0,665.0,669.0,1.0,0.0,False,0.0
23.59822844053566,3.0086008531296353,35716.76229148523,90.68585047187973,322.07966281281415,13807.292523593987,11295.665989900843,18.502868744556984,False,11.91905728713082,661.4595286435654,665.4595286435654,2.1242828138607543,0.8757171861392457,True,0.0
16.491437008583762,2.431320750170442,98000.0,72.49970332115011,1239.0774809866123,27865.752608575436,35000.0,19.416296200998246,False,9.071111029427069,684.6444448528647,688.6444448528647,1.309629656857644,0.654814828428822,False,1.035555514713534
11.99,3.5248888540047054,96000.0,67.0,996.29,60809.0,30000.0,24.0,False,9.0,725.0,729.0,4.0,2.0,False,0.0
8.32,1.9712993830601329,59000.0,35.9,160.57,25336.0,5100.0,19.0,False,9.0,765.0,769.0,1.0,0.0,False,0.0
14.33,2.7206373166076814,85000.0,39.8,137.36,5777.0,4000.0,11.0,False,7.0,695.0,699.0,2.0,2.0,False,0.0
14.09,2.644755350729896,68000.0,69.8,855.54,26768.0,25000.0,26.0,False,15.0,680.0,684.0,0.0,0.0,False,0.0
15.647843931462795,3.2825752328626963,26839.886724906286,53.78012883664198,331.7761802156815,5603.15092674282,9484.21560685372,16.72212385937671,False,9.338374896306973,673.4593724076743,677.4593724076743,1.323250207386053,1.3383748963069735,False,0.0
10.74,2.643333886382519,80000.0,60.4,358.78,10686.0,11000.0,30.0,False,10.0,705.0,709.0,1.0,0.0,False,0.0
17.810509755077568,3.174674199436292,40000.0,19.727257770251995,562.6993702787511,769.5298682433504,15612.538217904224,20.63323141892207,False,6.0,686.8338429053897,690.8338429053897,0.6833842905389653,1.0,False,0.6332314189220694
15.001123541890145,3.1800832778987744,60000.0,69.50826874966663,693.3962531271668,18442.657239590433,20000.0,23.84098958302466,False,8.336395833209863,685.7950520848767,689.7950520848767,0.5045937498147963,1.0,False,0.0
22.784785037300583,3.0090339419905674,130000.0,70.8355085977897,1034.2715305611553,20583.787082467254,35000.0,38.14022634885579,True,18.662358531965133,671.6882073401744,675.6882073401744,5.464943412786052,1.0,True,0.0
11.99,2.089391872533004,26004.0,29.1,199.26,4223.0,6000.0,14.0,False,7.0,740.0,744.0,1.0,7.0,False,0.0
10.509679859611907,2.7917663136170443,52000.0,76.43770554744638,577.1580896626156,12934.073505765175,18000.0,30.20049252367399,False,8.481182056817579,667.00492523674,671.00492523674,2.0,0.0,True,0.08019700946959651
10.64,2.2793164660546914,90000.0,60.1,651.37,16226.0,20000.0,14.0,False,4.0,700.0,704.0,6.0,0.0,False,0.0
19.99,2.367436065313662,100000.0,23.5,264.89,16612.0,10000.0,13.0,False,11.0,700.0,704.0,0.0,3.0,True,0.0
14.739041955692247,3.1917637421084706,50000.0,58.575919109451284,690.76927701245,16973.65354665495,20000.0,25.888205554945326,False,16.66584666593439,668.8882055549453,672.8882055549453,0.0,1.0,False,0.0
5.32,1.7227665977411035,455000.0,14.1,1204.6,2535.0,40000.0,26.0,False,6.0,715.0,719.0,7.0,2.0,False,0.0
7.02862581170912,0.8392922585800422,20000.0,3.380130060903999,153.6026064444287,348.58342432749845,4973.501210455027,8.605686618170807,False,5.0,783.9431338182919,787.9431338182919,1.848578345457298,0.0,False,0.15142165454270207
